6766	Prod	LH2	25.599	12	9	0	23.921		199.587		0.443		88.001		1524585.0	0.935			!
6767	Prod	LH2	25.55	12	9	0	23.862		199.111		0.443		87.356		1513795.0	0.9335			!
6768	Prod	LH2	25.579	12	9	0	23.899		199.29		0.442		58.197		1006814.0	0.929			!
6769	Prod	LH2	25.473	12	9	0	23.819		198.521		0.442		98.147		1706667.0	0.9355			!
6770	Prod	LH2	25.525	12	9	0	23.89		199.009		0.443		109.835		1908826.0	0.9357			!
6771	Prod	LH2	25.449	12	9	0	23.802		198.329		0.441		84.149		1459368.0	0.9354			!
6772	Prod	LH2	50.566	13	10	0	48.158		397.04		1.673		137.586		4551551.0	0.8944			!
6773	Prod	LH2	51.255	13	10	0	48.815		402.453		1.702		187.234		6212304.0	0.8962			!
6774	Prod	LH2	51.425	13	10	0	49.037		403.784		1.713		168.571		5611268.0	0.8915			!
6775	Prod	LH2	51.133	13	10	0	48.805		401.453		1.702		147.512		4912670.0	0.8922			!
6777	Prod	LH2	40.51	13	10	0	38.33		316.679		1.08		109.108		2916534.0	0.9047			!
6778	Prod	LH2	38.648	13	10	0	36.538		302.054		1.019		109.336		2897654.0	0.9113			!
6779	Prod	LH2	40.751	13	10	0	38.543		318.665		1.088		127.532		3405649.0	0.7427			!
6780	Prod	LH2	40.87	13	10	0	38.68		319.768		1.092		130.441		3485142.0	0.9058			!
6781	Prod	LH2	40.821	13	10	0	38.657		319.567		1.093		71.504		1916485.0	0.9049			!
6782	Prod	LH2	40.943	13	10	0	38.784		320.505		1.095		111.446		2978735.0	0.9121			!
6783	Prod	LH2	40.864	13	10	0	38.729		319.783		1.094		139.847		3742779.0	0.9105			!
6784	Prod	LH2	40.723	13	10	0	38.587		318.669		1.091		19.055		511149.0	0.9091			!
6785	Prod	LH2	41.08	13	10	0	38.951		321.383		1.102		135.967		3645470.0	0.9104			!
6786	Prod	LH2	40.96	13	10	0	38.832		320.429		1.098		139.142		3728945.0	0.9087			!
6787	Prod	LH2	41.269	13	10	0	39.121		322.684		1.107		146.964		3938708.0	0.9042			!
6788	Prod	LH2	40.891	13	10	0	38.788		319.638		1.094		81.616		2188989.0	0.9086			!
6789	Prod	LH2	39.707	13	10	0	37.687		310.751		1.06		75.627		2028490.0	0.9052			!
6791	Prod	LH2	32.104	13	9	0	30.281		459.248		1.251		60.813		2378130.0	0.8555			!
6792	Prod	LH2	32.613	13	9	0	30.786		467.191		1.277		109.514		4285717.0	0.8552			!
6793	Prod	LH2	32.881	13	9	0	31.072		471.734		1.291		7.954		315183.0	0.8541			!
6795	Prod	LH2	32.318	13	9	0	30.497		462.628		1.264		58.137		2280975.0	0.8604			!
6796	Prod	LH2	32.914	13	9	0	31.026		471.552		1.291		112.883		4423933.0	0.857			!
6797	Prod	LH2	32.706	13	9	0	30.842		468.762		1.282		111.675		4378934.0	0.8592			!
6798	Prod	LH2	32.917	13	9	0	31.028		472.026		1.292		112.178		4399730.0	0.8556			!
6799	Prod	LH2	24.597	13	9	0	23.053		341.704		0.72		84.046		2462629.0	0.8882			!
6800	Prod	LH2	24.567	13	9	0	23.046		341.369		0.719		81.662		2393481.0	0.8815			!
6801	Prod	LH2	24.377	13	9	0	22.869		338.726		0.712		72.839		2134933.0	0.8855			!
6802	Prod	LH2	24.362	13	9	0	22.883		338.71		0.713		60.018		1771431.0	0.8872			!
6803	Prod	LH2	24.311	13	9	0	22.815		337.824		0.711		50.55		1489395.0	0.8862			!
6804	Prod	LH2	24.414	13	9	0	22.91		339.114		0.713		75.599		2213623.0	0.8805			!
6807	Prod	LH2	16.303	13	9	0	15.205		219.307		0.329		49.709		1013544.0	0.9119			!
6808	Prod	LH2	16.429	13	9	0	15.312		221.258		0.332		50.763		1031882.0	0.9133			!
6809	Prod	LH2	16.371	13	9	0	15.246		220.393		0.33		35.519		724876.0	0.9113			!
6810	Prod	LH2	16.434	13	9	0	15.321		221.158		0.331		27.504		558622.0	0.912			!
6811	Prod	LH2	16.28	13	9	0	15.163		219.074		0.328		39.523		806580.0	0.912			!
6812	Prod	LH2	16.047	13	9	0	14.903		215.813		0.326		2.197		44800.0	0.9136			!
6813	Prod	LH2	31.91	13	9	0	30.046		456.914		1.237		75.322		2936560.0	0.8608			!
